bond1  0.3782267441628103
bond2  0.37887202324795655
bond3  0.3858415477887263
bond4  0.3844131891597894
bond5  0.38932953907968504
bond6  0.3864099118811524
bond7  0.3881478841884884
bond8  0.3897345506880291
bond9  0.6579134061561598
bond10  0.5645539921035007
bond11  0.3559403039836876
bond12  0.4425086439833686
bond13  0.5448704157870933
bond14  0.4150213608960385
bond15  0.8442943562526047
bond16  0.5206339981215217
bond17  0.3462312233175975
bond18  0.4835074870154546
bond19  0.5759389030096845
bond20  0.5229311426947147
bond21  0.42387862649584074
bond22  0.3666867191486486
bond23  0.3718414043648174
bond24  0.37247250905268203
bond25  0.4612279479823398
bond26  0.4433593914647575
bond27  0.34555501732719857
bond28  0.49038842767748897
bond29  0.4621944396030736
bond30  0.6486890241093957
bond31  0.3569563558756169
bond32  0.38489949337456913
bond33  0.49657315674530766
bond34  0.4666039969824521
bond35  0.44114312870087885
bond36  0.37162030353574577
bond37  0.33654547983890704
bond38  0.3627028260160095
bond39  0.5647813913365066
bond40  0.45668918314319595
bond41  0.38123803587784977
bond42  0.4061967011190515
bond43  0.6131908267415618
bond44  0.4895201834449733
bond45  0.6005243209063232
bond46  0.491273905270777
bond47  0.4148056050730269
bond48  0.44326035238897654
bond49  0.589700423944226
bond50  0.4996306735980092
bond51  0.45528837015676105
bond52  0.5125818373684344
bond53  0.4943538105446336
bond54  0.5893482756401344
bond55  0.5734503117097416
bond56  0.4810958012703913
bond57  0.5719606454993206
bond58  0.491640559758855
bond59  0.4661086246788403
bond60  0.5284174959253335
bond61  0.5387976057853263
bond62  0.69090508754821
bond63  0.6172145332054323
bond64  0.5194424125925804
bond65  0.5524480247045865
bond66  0.49531553579511306
bond67  0.29918489266672593
bond68  0.38375045276846237
bond69  0.4159385651751951
bond70  0.34956385682733265
bond71  0.3861977990615691
bond72  0.45992430899007686
bond73  0.43373278640195084
bond74  0.6081590252557305
bond75  0.7757898233413477
bond76  0.4129582424410495
bond77  0.4422035391084064
bond78  0.36792583491785436
bond79  0.4455696241890828
bond80  0.45786832168211894
bond81  0.4041907841601534
bond82  0.4290614058616781
bond83  0.5973020425212018
bond84  0.5063984004714075
bond85  0.5446663290492633
bond86  0.4897986933424788
bond87  0.49232738091639777
bond88  0.5370574922668894
bond89  0.5174609357236545
bond90  0.42681183207591616
bond91  0.40489719682902225
bond92  0.3316837349042004
bond93  0.42282252778204754
bond94  0.42836416750237194
bond95  0.5813148372439843
bond96  0.49195705097091574
bond97  0.4871198107242203
bond98  0.6312356216184253
bond99  0.49321983942254416
bond100  0.5466232157528621
bond101  0.5805516083863692
bond102  0.4567036128606823
bond103  0.5610084313091913
bond104  0.7448132517618089
bond105  0.5564076922545196
bond106  0.5086253729416181
bond107  0.4672148114090562
bond108  0.5870136029088253
bond109  0.47191645447049185
bond110  0.439487440093571
bond111  0.4262118370012734
bond112  0.4985808861157838
bond113  0.48002975949413795
bond114  0.462136397614384
bond115  0.44475684367977947
bond116  0.4852318002769398
bond117  0.5601855942453356
bond118  0.5498389673349827
bond119  0.44210999762502495
bond120  0.4056850502545048
bond121  0.6115371452332229
bond122  0.5783440325619349
bond123  0.6510302911539525
bond124  0.4962593978958985
bond125  0.4596338107667886
bond126  0.5727809790836285
bond127  0.3945862263181521
bond128  0.5097982934455546
bond129  0.4814390615643894
bond130  0.5389016793442007
bond131  0.5947417338643728
bond132  0.584589796352964
bond133  0.6579234453946748
bond134  0.4808297931700985
bond135  0.5009656774670297
bond136  0.4348711763269671
bond137  0.3914806508628488
bond138  0.4728590593400955
bond139  0.4933132169322039
bond140  0.5794310830461205
bond141  0.5048886114778188
bond142  0.4076312794671184
bond143  0.3783918735913869
bond144  0.4323459957025163
bond145  0.47475692727963426
bond146  0.5395060982046448
bond147  0.5487015764511707
bond148  0.3615125309031483
bond149  0.5294107856853695
bond150  0.4420943451346103
bond151  0.4921925741008287
bond152  0.6290134974704434
bond153  0.43599624998387304
bond154  0.46431606691993765
bond155  0.5074588456219871
bond156  0.5749486498810134
bond157  0.37290901034970986
bond158  0.4558226519162908
bond159  0.4757175842871478
bond160  0.5260467184575912
bond161  0.6045706410337836
bond162  0.39007264708000255
bond163  0.5817965366002101
bond164  0.39561213328208206
bond165  0.5566620608591895
bond166  0.45482538407613055
bond167  0.47097425619666305
bond168  0.7036286378481196
bond169  0.5855589893426623
bond170  0.37794012753344963
bond171  0.3849501526171927
bond172  0.6446337487286871
bond173  0.6284443093862814
bond174  0.6441319895797757
bond175  0.4594199386182535
bond176  0.5611196485599129
bond177  0.4790287047766556
bond178  0.5185380796045748
bond179  0.43208678526425687
bond180  0.4137701535877139
bond181  0.3864613564122548
bond182  0.41564727835028614
bond183  0.5615644931795458
bond184  0.4213144787447972
bond185  0.6017539447315658
bond186  0.3672852025333991
bond187  0.43844354254567364
bond188  0.4573812523486286
bond189  0.49261874710571085
bond190  0.4656160113226348
bond191  0.5741156764973413
bond192  0.4710322918866604
bond193  0.3621091271978656
bond194  0.5373043271740883
bond195  0.4720827469840432
bond196  0.5077949586201108
bond197  0.5058613446390225
bond198  0.6890586259528289
bond199  0.4161397121160152
bond200  0.5096183473934197
bond201  0.4990310010410173
bond202  0.6069324179840782
bond203  0.46507592928467073
bond204  0.48836808863806824
bond205  0.4059203493297671
bond206  0.4281952241676685
bond207  0.6412465360530223
bond208  0.42317733871274366
bond209  0.5191397210770912
bond210  0.7286590011795642
bond211  0.4636523913450681
bond212  0.5799413591045217
bond213  0.4947793548643677
bond214  0.44771780174569775
bond215  0.33402905562241114
bond216  0.4040544146522842
bond217  0.4346055683030306
bond218  0.4170666733269393
bond219  0.5854213525316615
bond220  0.5110223478479194
bond221  0.35455421306198
bond222  0.5455683000321772
bond223  0.5133755448012693
bond224  0.39090083141379994
bond225  0.35902282657235035
bond226  0.49803201704308125
bond227  0.6288980601019533
bond228  0.7618568106934531
bond229  0.57114793180051
bond230  0.5218537822034061
bond231  0.6595709893559599
bond232  0.6979935887957712
bond233  0.5917082558153132
bond234  0.469059878906734
bond235  0.43947041993745173
bond236  0.6461014316653383
bond237  0.5762194894308937
bond238  0.5773897297320068
bond239  0.5536694410927878
bond240  0.4060718286214893
bond241  0.37889937978307636
bond242  0.4889844680559908
bond243  0.537521664679667
bond244  0.47520873308473627
bond245  0.4897948754325632
bond246  0.4045129046149207
bond247  0.6219165860467144
bond248  0.4766842770639706
bond249  0.3445459911245521
bond250  0.5289547523181922
bond251  0.4618966551080447
bond252  0.36120157806964226
bond253  0.5230741534428939
bond254  0.5721091504249867
bond255  0.3837103725467948
bond256  0.6299476009955114
bond257  0.466166922893506
bond258  0.49223557368398313
bond259  0.6491936151873338
bond260  0.4516447608463979
bond261  0.6043828587906842
bond262  0.5526028320593371
bond263  0.43620615538985685
bond264  0.5551451521899476
bond265  0.7395119065978591
bond266  0.4880279602645733
bond267  0.4433511024007945
bond268  0.5993012848309268
bond269  0.390820930862204
bond270  0.5340976970555106
bond271  0.535168739744765
bond272  0.6301591624343805
bond273  0.5983944685573221
bond274  0.44015507494518336
bond275  0.5575597636128345
bond276  0.6187520828247773
bond277  0.5438257257614796
bond278  0.4446671901546145
bond279  0.6893506147092348
bond280  0.5950480316747547
bond281  0.5603200335522548
bond282  0.5802119871219483
bond283  0.47536067359427203
bond284  0.7276453188195471
bond285  0.8318924569918881
bond286  0.37649735722844035
bond287  0.5486928740197012
bond288  0.5345992891877055
bond289  0.6723224375253294
bond290  0.4977575916045881
bond291  0.6582929894811278
bond292  0.4625908451320671
bond293  0.5795276783726555
bond294  0.5146405930355671
bond295  0.4899541305061117
bond296  0.5002869076839808
bond297  0.5508746318355929
bond298  0.5280841220866239
bond299  0.13528440412700946
bond300  0.3935357798218608
bond301  0.657878514621051
bond302  0.5646249728802296
bond303  0.3559797887521144
bond304  0.4425080451246057
bond305  0.5448914020242933
bond306  0.4149522743641732
bond307  0.8443296216525866
bond308  0.520572098752901
bond309  0.34627393780069593
bond310  0.48354245935594903
bond311  0.5759426186696032
bond312  0.5229502079548298
bond313  0.4238750051607192
bond314  0.36672106566162793
bond315  0.3717996369013828
bond316  0.3724892615901834
bond317  0.46118565675875045
bond318  0.4432729407486993
bond319  0.3456064524860611
bond320  0.49029763409586236
bond321  0.4621924490945301
bond322  0.6487532427664623
bond323  0.35686521265037846
bond324  0.38491257448932464
bond325  0.49654708739453907
bond326  0.46660872259313796
bond327  0.44113626012831897
bond328  0.37163962382932186
bond329  0.3365621636488571
bond330  0.3627461371262279
bond331  0.5647909436242757
bond332  0.4566602456969514
bond333  0.38121651328346196
bond334  0.4062248392208435
bond335  0.6131886659096037
bond336  0.4894525615419739
bond337  0.6005320391119859
bond338  0.49128021535575794
bond339  0.4148372451938228
bond340  0.4432386603174409
bond341  0.5896345054353584
bond342  0.4996331654323999
bond343  0.45527816771727586
bond344  0.512570395165386
bond345  0.494294385968524
bond346  0.5893197858548447
bond347  0.5734561273541332
bond348  0.4811331832247697
bond349  0.5719636789167648
bond350  0.49153585830537316
bond351  0.4661210679641074
bond352  0.5283425877212625
bond353  0.5387729577475098
bond354  0.6909251913195811
bond355  0.6172461502512588
bond356  0.5195359275353343
bond357  0.552497981896767
bond358  0.49522242477496936
bond359  0.2992002840907743
bond360  0.38375724097403047
bond361  0.41595775025836473
bond362  0.3494745055079126
bond363  0.38620631791828586
bond364  0.45988551836299374
bond365  0.43368035463922056
bond366  0.608122109448423
bond367  0.7757535884544782
bond368  0.4129784255866156
bond369  0.442261144574108
bond370  0.3678972818600322
bond371  0.4455910905752044
bond372  0.4579232796004151
bond373  0.4041065948484383
bond374  0.4290336233909879
bond375  0.5973144230637664
bond376  0.5063942535218976
bond377  0.5446803925239097
bond378  0.48979270104810707
bond379  0.4923410708035639
bond380  0.5370367305873969
bond381  0.5174039041213355
bond382  0.42686495522588885
bond383  0.404898629288863
bond384  0.33162837634918996
bond385  0.42289509337423165
bond386  0.4283342853426515
bond387  0.58131621343293
bond388  0.492038463943623
bond389  0.48705618772375736
bond390  0.6312797240526579
bond391  0.4932009529593389
bond392  0.5465827293283241
bond393  0.5805180531215199
bond394  0.4567048718811745
bond395  0.5610828904894535
bond396  0.7447517505853881
bond397  0.5563539251232079
bond398  0.5086835853455467
bond399  0.46721782928308714
bond400  0.5870037563763967
bond401  0.4719447743115713
bond402  0.4394820360378795
bond403  0.4262842478910054
bond404  0.4986151421687874
bond405  0.4799821767524291
bond406  0.46209462234481813
bond407  0.44477671926484635
bond408  0.48527465419079924
bond409  0.5601864243267592
bond410  0.5498940079688086
bond411  0.4421448179047221
bond412  0.40569101542923025
bond413  0.6115322068378737
bond414  0.5783574240899827
bond415  0.6510683758254583
bond416  0.49629270597098235
bond417  0.45968278192684137
bond418  0.5727970757606918
bond419  0.3946079826866152
bond420  0.509825754547571
bond421  0.4814457186433377
bond422  0.5389240948408227
bond423  0.5947344701629458
bond424  0.5846238021155142
bond425  0.6579169324466425
bond426  0.4808177409372496
bond427  0.5010097304444296
bond428  0.4348587011892483
bond429  0.3915235497387098
bond430  0.4728900506460249
bond431  0.4933186495562479
bond432  0.5794523794066255
bond433  0.5048548405234917
bond434  0.4076421101898085
bond435  0.378421259973591
bond436  0.43239103829751147
bond437  0.47474027636171784
bond438  0.5394733172270896
bond439  0.5487130853187301
bond440  0.36152024839557745
bond441  0.529373903776905
bond442  0.4420997172584483
bond443  0.492199278747948
bond444  0.6289988712231526
bond445  0.4360259969313756
bond446  0.4643577715512039
bond447  0.5073862926804389
bond448  0.574925403856883
bond449  0.37294306535984834
bond450  0.45584696993618373
bond451  0.4757310269469503
bond452  0.5260454828244417
bond453  0.6045890587829058
bond454  0.390071685719433
bond455  0.5818124268181285
bond456  0.39556994324645056
bond457  0.5566687435090999
bond458  0.4548277586075854
bond459  0.47093866904300824
bond460  0.7035719863667116
bond461  0.58559797643093
bond462  0.3779416092467194
bond463  0.384895596233576
bond464  0.6446594372224763
bond465  0.6284086727600121
bond466  0.6441916717872097
bond467  0.4594125161551435
bond468  0.5611325511855466
bond469  0.4790447787002797
bond470  0.5185058341041111
bond471  0.4320475436800908
bond472  0.4137388306649498
bond473  0.38645270085742695
bond474  0.415628921034136
bond475  0.5615611898983046
bond476  0.42130466410900314
bond477  0.6017739941207164
bond478  0.3672683215307304
bond479  0.43849800455646315
bond480  0.4573972999483053
bond481  0.4926387012811721
bond482  0.4657060983066466
bond483  0.5741847176649688
bond484  0.4710444671153668
bond485  0.3620673141834264
bond486  0.5373260276591857
bond487  0.4720494147862065
bond488  0.5077756394314322
bond489  0.505819612114833
bond490  0.6890374808383068
bond491  0.41612666340911153
bond492  0.5096539217939954
bond493  0.4990673802203467
bond494  0.6068960042709132
bond495  0.4650946247808075
bond496  0.4882978803967922
bond497  0.4059636560087615
bond498  0.42817063187472354
bond499  0.641192334639147
bond500  0.4231619075483991
bond501  0.5191558147608482
bond502  0.7286864414822056
bond503  0.46368236973169485
bond504  0.5798793495202258
bond505  0.4947301587734469
bond506  0.44773646266526024
bond507  0.3339365957783006
bond508  0.40408539938978244
bond509  0.4346005177171329
bond510  0.4170458607875159
bond511  0.5853489642939501
bond512  0.511062060810622
bond513  0.35447727712788596
bond514  0.5456031983044088
bond515  0.513393465092808
bond516  0.3909259264873588
bond517  0.35900488854610296
bond518  0.4980350590068938
bond519  0.6289188580413215
bond520  0.7618830750187326
bond521  0.5711886728568766
bond522  0.52179424105676
bond523  0.6595718383921495
bond524  0.6980161817608528
bond525  0.5917359039301231
bond526  0.4690962800961014
bond527  0.43945097565029934
bond528  0.64610127689086
bond529  0.5762026466443901
bond530  0.5773727132450927
bond531  0.5537190804008835
bond532  0.4060780836243199
bond533  0.3788576777630357
bond534  0.4889157493883789
bond535  0.5375652239496155
bond536  0.47519947390543293
bond537  0.48982329466859764
bond538  0.40456809068437405
bond539  0.6219423365554081
bond540  0.4767328182535788
bond541  0.34459287572438296
bond542  0.5289726741524555
bond543  0.4618864146086138
bond544  0.36128018213015806
bond545  0.5230584001810887
bond546  0.5721656665686957
bond547  0.38367107005871565
bond548  0.6299405527508128
bond549  0.4661876982503936
bond550  0.49217286597292215
bond551  0.6492647071880621
bond552  0.4516536837002441
bond553  0.6043702259377111
bond554  0.5525465772222284
